"id","text","Hello","Done","Connect","Order","Changing","Return","Other","Inform","Request","ID_product","size_product","color_product","material_product","cost_product","amount_product","name_promotion","content_promotion","Id member","phone member","addr member","level member","benefit member","feedback","shiping fee","size customer","height customer","weight customer","addr store","phone store"
"446130","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446131","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446132","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446133","Callxxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","xxxxx"
"446134","c nè em ơi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446135","Shop: Dạ c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446136","Khách 430: ko có gì đâu em","","","","","","","Khách 430: ko có gì đâu em","","","","","","","","","","","","","","","","","","","","","",""
"446137","Khách 430: tks em nha","","","","","","","Khách 430: tks em nha","","","","","","","","","","","","","","","","","","","","","",""
"446138","Khách 430: oke em","","","","","","","Khách 430: oke em","","","","","","","","","","","","","","","","","","","","","",""
"446139","Shop: Xl c nhiều ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446140","Shop: Nhé c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446141","Shop: Là hàng sai mẫu","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446142","Shop: Ghi chú giúp e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446143","Shop: Sdtxxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","xxxxx"
"446144","Shop: Đc 252 đg 30/4 p.trung dũng tp BH đồng nai","","","","","","","","","","","","","","","","","","","","","","","","","","","","252 đg 30/4 p.trung dũng tp BH đồng nai",""
"446145","Khách 430: em kiểm tra lại giúp c","","","","","","","Khách 430: em kiểm tra lại giúp c","","","","","","","","","","","","","","","","","","","","","",""
"446146","Khách 430: sét đen sat nách váy xoè","","","","","","","","Khách 430: sét đen sat nách váy xoè","","","","đen","","","","","","","","","","","","","","","","",""
"446147","Khách 430: mà gửi c là set đen khác","","","","","","","","","","","","đen","","","","","","","","","","","Khách 430: mà gửi c là set đen khác","","","","","",""
"446148","Khách 430: đọc tên c vào tg 3:02:18","","","","","","","Khách 430: đọc tên c vào tg 3:02:18","","","","","","","","","","","","","","","","","","","","","",""
"446149","Khách 430: set c chốt là set này","","","","","","","Khách 430: set c chốt là set này","","","","","","","","","","","","","","","","","","","","","",""
"446150","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446151","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446152","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446153","Callxxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","xxxxx"
"446154","Khách 430: c gửi em nè em ơi","","","","","","","Khách 430: c gửi em nè em ơi","","","","","","","","","","","","","","","","","","","","","",""
"446155","Khách 430: còn sét nào gửi c lun nha pé ơi","","","","Khách 430: còn sét nào gửi c lun nha pé ơi","","","","","","","","","","","","","","","","","","","","","","","","",""
"446156","Khách 430: check ib giúp c nha pé ơi","","","","","","","Khách 430: check ib giúp c nha pé ơi","","","","","","","","","","","","","","","","","","","","","",""
"446157","Khách 430: đôi nào còn màu đen size 36 lấy cho e cũng dc ạh","","","","","","","","Khách 430: đôi nào còn màu đen size 36 lấy cho e cũng dc ạh","","","size 36","màu đen ","","","","","","","","","","","","","","","","",""
"446158","Khách 430: giày em cũng có chốt size 36 lun","","","","Khách 430: giày em cũng có chốt size 36 lun","","","","","","","size 36","","","","","","","","","","","","","","","","","",""
"446159","Khách 430: tối live em có chốt đơn mà chưa thấy ai gọi","","","","","","","","","","","","","","","","","","","","","","","Khách 430: tối live em có chốt đơn mà chưa thấy ai gọi","","","","","",""
"446160","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446161","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446162","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446163","Callxxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","xxxxx"
"446164","Khách 430: địa chỉ Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","Khách 430: địa chỉ Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","","","","","Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","",""
"446165","Khách 430: em lấy 2 set này shop ơi","","","","Khách 430: em lấy 2 set này shop ơi","","","","","","","","","","","2","","","","","","","","","","","","","",""
"446166","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446167","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446168","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446169","Callxxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","xxxxx"
"446170","Khách 430: alo shop ơi","Khách 430: alo shop ơi","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446171","Khách 430: địa chỉ Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","Khách 430: địa chỉ Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","","","","","Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","",""
"446172","Khách 430: e 2 sét này shop oie","","","","","","","Khách 430: e 2 sét này shop oie","","","","","","","","","","","","","","","","","","","","","",""
"446173","Shop: Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446174","Khách 430: 2 mẫu này còn ko shop ơi","","","","","","","","","Khách 430: 2 mẫu này còn ko shop ơi","","","","","","Khách 430: 2 mẫu này còn ko shop ơi","","","","","","","","","","","","","",""
"446175","Shop: Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446176","Khách 430: oke shop","","","","","","","Khách 430: oke shop","","","","","","","","","","","","","","","","","","","","","",""
"446177","Shop: E hết","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446178","Khách 430: tks shop","","","","","","","Khách 430: tks shop","","","","","","","","","","","","","","","","","","","","","",""
"446179","Khách 430: mỗi sét 150 đúng ko shop,em mới xem lại live","","","","","","","","","Khách 430: mỗi sét 150 đúng ko shop,em mới xem lại live","","","","","150 ","","","","","","","","","","","","","","",""
"446180","Khách 430: shop check gửi hàng giúp em ạh","","","","","","","Khách 430: shop check gửi hàng giúp em ạh","","","","","","","","","","","","","","","","","","","","","",""
"446181","Khách 430: địa chỉ Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","Khách 430: địa chỉ Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","","","","","Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","",""
"446182","Khách 430: dạ cho e xin lại giá của 2 sp này nha chị","","","","","","","","","Khách 430: dạ cho e xin lại giá của 2 sp này nha chị","","","","","Khách 430: dạ cho e xin lại giá của 2 sp này nha chị"," 2","","","","","","","","","","","","","",""
"446183","Shop: cho  e xin sdt và địa chỉ luôn nha c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446184","Khách 430: em lấy 2 set này nhe shop","","","","Khách 430: em lấy 2 set này nhe shop","","","","","","","","","","","2","","","","","","","","","","","","","",""
"446185","Khách 430: mẫu này còn ko shop oie","","","","","","","","","Khách 430: mẫu này còn ko shop oie","","","","","","Khách 430: mẫu này còn ko shop oie","","","","","","","","","","","","","",""
"446186","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446187","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446188","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446189","Callxxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","xxxxx"
"446190","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446191","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446192","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446193","Callxxxxx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","xxxxx"
"446194","Khách 430: sét đỏ có ai xả thì e gửi lun cho chị nha em","","","","Khách 430: sét đỏ có ai xả thì e gửi lun cho chị nha em","","","","","","","","đỏ","","","","","","","","","","","","","","","","",""
"446195","Khách 430: shop check gửi hàng giúp em ạh","","","","","","","Khách 430: shop check gửi hàng giúp em ạh","","","","","","","","","","","","","","","","","","","","","",""
"446196","Khách 430: địa chỉ Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","Khách 430: địa chỉ Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","","","","","Vincom Xuân Khánh ,số 209 đường 30/4 ,Xuân Khánh,Ninh Kiều,Cần Thơ","","","","","","","","",""
